MessageID,Message,NS_Mean,NS_Std,normalized_NS_M,normalized_NS_Std,NNS_Mean,NNS_Std,normalized_NNS_M,normalized_NNS_Std
506,Thanks for that - very nicely commented code (rare to see)! It seems to need a table to be set up - do you have the schema or sql for that handy?,7.111111111,4.166666667,1.224638111,0.6624462133,6.375,3.113908889,1.558626625,0.7199029608
507,These clickable images are great! Can you make one for the 10^-6 to 10^5 range too?,8.111111111,3.586239132,1.487128778,0.6889119643,4.125,2.997022332,0.86183925,0.5547961847
508,Hi. What was wrong with the Autamata page?,-1.888888889,3.723051317,-0.6092117778,0.3971934142,-1.5,1.603567451,-0.5199755,0.5320124038
509,"oh, my, how did I get this here twice; trying to do too much at once (what else is new). Can you copy instead a different color?",2.333333333,4.949747468,0.193129,0.8566469709,-0.375,2.386719207,-0.264067125,0.7489202343
510,"I have never heard of the 1933 ""freakish heat flash"" in Coimbra, Portugal. Will you please provide some sources that you used for forming such a conclusion?",-0.4444444444,3.778594683,-0.2841037778,0.6085043055,1.875,6.33442973,0.1551945,1.185583079
511,"I am the uploader of the hubble pictures. What do I put for the author, description, and the other information?",2.545454545,3.958879548,0.2120503636,0.725737958,0.9,2.078995484,0.0574815,0.5791739808
512,I would specifically appreciate an outside view at the thread <url>. What do you feel is the appropriate action?,5.636363636,3.722169455,0.9927439091,0.5477999158,4.272727273,2.284333999,0.797184,0.5465604413
513,"The article is not about this, at all. Could you explain your logic?",-2.545454545,3.357488239,-0.9509826364,0.5425537734,-2.363636364,3.354779494,-0.6744087273,0.878788182
514,"So do I, because, inspite of my 100s of friends and supporters, I'm feeling a little beleaguered and lonely here. If I can hang on in here, can't you at least keep me company?",-3.090909091,3.986340313,-1.032766364,0.9138169635,-2.555555556,2.068278941,-0.8834663333,0.6472027406
515,"I dunno, but this one reeks of that banned user <url> - same mark-as-minor edits, same targets. Care for a look at this?",-0.9090909091,4.504543161,-0.4848281818,0.6185978759,-2.454545455,3.908033684,-0.7012346364,0.8734205935
516,"Evidently, I don't have enough consciousness, because I haven't the foggiest idea of what you're talking about. Could you tell me?",-2.636363636,5.937553828,-1.002755091,1.064238763,-4.636363636,3.82812558,-1.248619818,0.9304273684
517,"To be perfectly honest, I really have no idea what you're talking about. Would it not be simpler to just ''add'' a link to the template (if that is indeed what you mean) than to create a potentially offensive and almost certain to be rapidly deleted category?",-1.363636364,5.801253783,-0.564317,0.9915576773,-4.181818182,4.400413204,-1.357992636,1.264628259
518,I asked some questions in the Criteria for Inclusion section on 20th Dec but no-one has yet responded. Can you take a look?,2.727272727,3.289100457,0.3130889091,0.546027199,1.636363636,2.460598597,0.3120421818,0.6838636222
519,An article about a craver named <url> needs some work. Can you clean the article up?,1.818181818,3.868285972,0.03085490909,0.4460381222,1.454545455,2.067057637,0.2263542727,0.6371931882
520,"Listed by designation, new to me? have you a guideline or discussion reference for that?",-0.3636363636,3.50064929,-0.483693,0.6092365317,-0.75,1.281739889,-0.3632915,0.2769410059
521,"This redirect isn't working because the admin who locked the page slapped a template onto it, causing this link to become mundane. Can you fix this puzzling circumstance?",-1.454545455,4.94699174,-0.4719654545,0.9540675929,1.2,2.394437999,0.040921,0.3536823076
522,"I'm sorry, but I don't see how my edit makes it harder to find the book. Could you please explain?",0.4545454545,4.058660773,0.07795509091,0.7929482449,2.3,6.307843442,0.3449394,1.258454729
523,"Bingo! Since you've seen the light, now will you stop trying to craft PR statements?",-4.090909091,5.539937643,-1.041979636,1.342985042,-2.3,2.668749187,-0.6865124,0.6665221933
524,"FloraBase has an entry for this, but no other information.<url> Know anything about it?",2.272727273,3.437758255,0.2679633636,0.4674314691,0.9,2.282785822,-0.0260636,0.5650186137
525,I tried to create a similar map for Canada but couldn't get a usable output from the site you used for the Australia map. Could you create a Canadian one?,3.727272727,3.608071759,0.5589485455,0.5268694541,3.2,1.932183566,0.5804644,0.2989539288
526,Thanks for change to Hugh de Grandmesnil - I am (It is) very short of refs for that article. Could you suggest one for your addition?,4.5,4.600724581,0.7157964,0.6078449008,5.6,3.405877273,1.2197671,0.6974058297
527,"Hmmm, Dev, Jet123's nom doesn't really count as your second one, right? I can overwrite it?",-0.2,5.138093031,-0.1892395,0.7343226221,0.5,4.222953153,-0.088573,0.9277218408
528,I went to <url> and couldn't find it. Can you provide a link?,2.727272727,3.003028774,0.3715473636,0.5281278013,0.9,2.330951165,-0.0105964,0.4220711846
529,These edits appear to be related to the same issue that caused the page to be protected. Could you please explain why you are doing this?,-0.8181818182,4.60039524,-0.3364111818,0.783498685,4.9,5.216427045,0.909837,0.9107319014
530,Did you just revert back to the old article? Or did I do something wrong with the move?,-0.1818181818,3.842347767,-0.08904945455,0.6797166296,1.3,2.945806813,0.0416749,0.6865864561
531,"I have no idea how to explain that succinctly, though I'll probably write a couple of articles on the whole mess soon. Any idea how to incorporate that into the article?",2.1,3.348299734,0.271368,0.5811260402,0.5,2.677063067,0.0388644,0.6254386441
532,I am trying to figure out the exact definition of <url> however do not have access to Andrews. Could you help?,4.1,3.414023368,0.5917556,0.5091362854,3.1,3.510302298,0.5733343,0.6439400207
533,if i send email to permissions-en@wikimedia.org is the email made public? where is it made public?,0,4.242640687,-0.3270268889,0.9296471367,-0.3,1.418136492,-0.1891999,0.3367647531
534,Why are you uploading/changing badge files here? Surely you should just upload them to Commons then list the wikipedia version for deletion?,-4.5,2.415229458,-1.122081,0.320960616,-4.3,3.198958164,-1.156654,0.6931426807
535,"Thank you for telling me. Can you please revert my deletion, for I do not yet know how to do so?",6.9,3.573047252,1.2885633,0.9998430267,5.8,2.780887149,1.4216782,0.691047285
536,Do you really think it is necessary to do that? Could you not simply take my advice on board?,-6.4,3.373096171,-1.436892,0.5796333757,-6.6,2.988868236,-1.857457,0.7577551432
537,"Actually, that's again a misromanization. Would you ''please'' stop this insanity?",-8.1,2.514402955,-1.896398,0.3844931473,-7.1,3.63470922,-1.986006,0.8496772693
538,I reverted <url> as it complicated my normal routine archiving of all the discussions on my talk page. Could you please refrain from this kind of edit in future?,-1.3,3.683295626,-0.4986079,0.5436992689,1.1,3.541813722,-0.0180527,0.6925409461
539,The large coat of arms is still be commented on. Maybe you can lend a word or two?,2.6,3.306559138,0.3773823,0.7644773194,2.3,3.400980251,0.3452348,0.4359117182
540,"There's nothing in your history besides editing my page, so I'm not sure to what you are referring. What page are you talking about?",-2.9,3.928528138,-0.835565,0.5113834421,-0.5,2.321398046,-0.205152,0.5426789534
541,"Why was <url> deleted when it was simply a crop of <url> which is public domain? I'm pretty sure I wrote that on the description page, but if not, can it be restored?",-2,3.16227766,-0.5132519,0.6551515763,0.1,1.523883927,-0.3002884,0.6271811917
542,So the nomination was made by your sock. Could you explain why you choose to use a sock?,0.6,3.949683532,-0.0207277,0.5660742698,0.7,3.267686916,-0.1367495,0.8304615566
543,I just noticed you've added me as a sock puppet for Blue Sea? Can I ask what led you to this conclusion?,1.6,6.11373681,0.150703,0.9582980832,2.4,2.547329757,0.3178066,0.5196943291
544,"You added managerial stats but they state Ferguson only managed St.Mirren for 12 games. That's too few given he was there for 4 years, please can you fix?",0.2,3.552776692,-0.1214179,0.698378083,1.3,3.713339318,0.0440933,0.9633165949
545,"I'm trying to install Lupin/Anti-vandal tool, but im stuck. Could you help please?",5.2,2.898275349,0.9692019,0.3078713477,4.6,3.098386677,0.9116857,0.6712045353
546,"I was reading the article reverse overshot wheel, but I can't find anything about the ""reverse"" part. Can you expand this?",3.8,3.425395354,0.6319591,0.4146621097,2.8,2.440400696,0.3455511,0.557737779
547,Welcome to WikiProject Austria. I'm wondering if you're willing to coordinate the project for a while?,5.1,2.998147576,0.9947617,0.534584848,6.8,4.07703596,1.3215901,0.8942058313
548,I had a brief look over the editing history of the article and I could only see three reverts. Perhaps this could be checked?,3,3.333333333,0.4371639,0.5013986171,5,3.366501646,0.9500593,0.5651806835
549,I have attempted to address your concern. Could you take another look at the article?,5.1,3.446415207,0.8720607,0.5087128916,5,3.915780041,0.9182261,0.7024981086
550,"I would like to do the same for <url>, a Houston neighborhood. How do I do this?",3.333333333,2.915475947,0.451023,0.465813158,1.6,2.988868236,0.1773169,0.8229865886
551,"You mean ""the higher solubility in the ocean""? Solubility of what?",-3,1.511857892,-0.8652175,0.3815444942,-3.1,2.923088169,-1.0503103,0.9936456877
552,"<url> and <url> are both accounts which have vandalised the article, and both have been created solely for vandalism. I believe they're one and the same; do you know an admin that can take action?",0.875,4.764076886,0.12243325,0.7626444325,1.1,2.923088169,0.0189514,0.4534416523
553,"I'd really like to keep the image, just because it's of a Medal of Honor winner. Is there a way to shrink the table, or another place in the article (Like the Footnotes section) where the image would work?",5,3.927922024,0.77719525,0.6035166179,4.9,3.842742077,1.0203784,0.716195106
554,it is up on their website. Do you know how to put it on the south wales scorpions infobox thing on the wikipedia page?,3.625,3.159452936,0.498778875,0.4017151602,1.4,2.270584849,0.1531995,0.4819670738
555,I wish I could find a better one but I don't think I know where one is I think the composition needs more information. Can you do that?,3.875,3.313931631,0.564014375,0.5554998831,0.9,2.131770261,0.1829405,0.6146906547
556,"Who is going to contact all of the users? Is a bot being set to do that in the event it's necessary, or is it being done manually?",2,2.725540575,0.26677075,0.5427739487,-1.3,2.71006355,-0.4832088,0.8329831476
557,These two factors make me think that Indian ice-cream is a better name for the article than sxusem. What are your thoughts on this?,5.375,2.133909892,0.92030725,0.4295680093,3.1,4.148627618,0.3804118,0.690878661
558,This is starting to almost feel like harassment. Perhaps we should take this to a mediation committee?,-2.125,3.943801647,-0.561916375,0.7865732392,3.5,3.240370349,0.6121587,0.4098367876
559,"Thank you for that, I was having a problem with diffs and the explanation didn't make sense to me. This is the first I have had to do, what is the procedure?",6.125,4.323936698,0.956966875,0.4164979475,3.7,3.465704995,0.8321507,0.8684756349
560,"Hi, welcome to Wikipedia. Could you explain in your <url> just '''''what''''' a Universiade is?",0,5.371884479,-0.357537625,1.221075654,2.1,5.216427045,0.4281367,1.082836466
561,This is clearly them being just as congenial and accurate as always.<url> What is the appropriate place to report them?,-2.444444444,1.943650632,-0.7423984444,0.6473543551,-0.3636363636,2.15743956,-0.3101854545,0.4063035728
562,Hello. Can you please pass the pilot whale article?,3.444444444,4.530759073,0.6806822222,0.8207303918,2.181818182,3.816233269,0.3525798182,0.6830139231
563,"<person>, with whom you discussed linkspam in 2006, has returned. Could you offer your views on his talkpage?",1.888888889,2.97676185,0.2860104444,0.4469706465,3.272727273,4.291640924,0.5532263636,0.6084738766
564,Hi im currently compiling a college project on unreliable information and would like to view the deleted article Dudley O'Neill. Can you help?,3.222222222,3.19287401,0.6871693333,0.6146171884,1.545454545,2.841254524,0.1713744545,0.6299146071
565,I'm interested in why you reduced the columns from 5 to 2? Could you reply on my talk page please?,-0.5555555556,3.282952601,-0.2818271111,0.453356697,1.636363636,5.920687921,0.243496,0.9832236116
566,A question has come up whether <url> was Jewish (see <url>). Do you have any references that might help?,2.666666667,2.915475947,0.4577503333,0.5576962047,3.727272727,3.379080025,0.5207292727,0.5777269258
567,"Hi, I was wondering why it is that <url> only has two articles in it -- and whether it should be kept. Has it ever been more fully populated?",2.333333333,2.783882181,0.3644801111,0.4718126077,2.727272727,2.866737138,0.3438975455,0.5113419734
568,Have you as yet cast your own vote for <url>? Is there anything you can do to address some of the questions?,0.6666666667,1.732050808,0.03515911111,0.2633302645,-2.545454545,3.44568241,-0.6747374545,0.4822077439
569,That link just takes me to the arbcom main page. Are you intending to link me to something else?,0.1111111111,3.887301263,-0.1129473333,0.576564174,0.1818181818,4.578606378,-0.1218596364,0.7448208762
570,I'm currently considering nominating you for adminship at <url>. Are you interested?,4.888888889,2.713136766,1.049368333,0.4330350539,3.272727273,2.7601054,0.4266915455,0.4457647338
571,"Hi, just returned from a longer vacation where I was 100% offline and can look at it soon if it is not too late. What is the deadline?",1.285714286,5.936168397,-0.3364961429,1.4522211,2.1,3.107338983,0.3344041,0.6420052003
572,"I pretty much agree with <url>, except I would like to know why you modified the see also section to be a hatnote. Doesn't <url> have specific requirements for this?",1.142857143,5.047394424,-0.1940367143,0.8342560009,1.7,5.056349144,-0.1083382,1.356162125
573,Good find. Do you have a cite for the second para?,6.428571429,4.353433237,1.082298286,0.528249238,2.6,2.170509413,0.4916738,0.4464893235
574,"The <url> has a request (header ""<url>"") left a few hours ago by someone who has pictures of signs in China but can't read them. Would you please be willing to help?",5,4,0.8692637143,0.7356235311,3.777777778,4.684489774,0.698433,0.7993697078
575,Understood. Do you know of any legal expert you could contact to clarify this issue?,3.714285714,4.461475306,0.457841,0.635850801,3.8,3.938414797,0.6830512,0.5984700955
576,"just look out or you'll regret!OK, stop here, go to bed. Have U done ""Tourism Report"" yet?",-4,4.618802154,-1.702215,1.404455771,-6.222222222,4.684489774,-1.568195889,1.103763062
577,"I ""voted"" weak keep, based on what I've found. Can you comment?",0.8571428571,3.484660262,-0.2353387143,0.5167056703,-1.7,2.830390629,-0.4299704,0.5634079774
578,I have absolutely no idea what you are talking about. Please be more precise?,-4.714285714,3.302235895,-1.493972857,0.3938870681,-2.6,3.025814858,-0.7438683,0.7091926803
579,Hmm...the picture was taken on my camera by someone else. To whom does the copyright belong?,0.8571428571,2.267786838,-0.1853177143,0.5858410612,1.7,2.626785107,0.1114852,0.4593588323
580,My concern is that you are proceeding at such a rate of knots that it going to be difficult to later unpick and I can see some disagreement on this. Why not seek a consensus?,0.7142857143,2.058663459,-0.234301,0.4646799456,0.3,3.164033993,-0.0566708,0.6998628384
581,Does that mean all the realiable sources are incorrect too? Was the e-mail from a reliable source?,0.1,3.142893218,-0.2950158,0.4923573294,0,1.56347192,-0.2198551,0.3350393973
582,"In your vote against my candidacy you stated that you were a ""weak oppose"". May I ask why?",2,4.521553322,0.1514042,0.6452326315,4.2,5.181162461,0.4471362,0.9460613516
583,"Zero has taken a break from Wikipedia, and RK has recused himself from editing controversial articles. Why don't you and I fix up the <url> article now?",4.7,2.584139659,0.6179881,0.4894024227,-0.5,5.421151989,-0.633312,1.488892749
584,"Great Article <name>, Do u want me to add this to the template (Sri Lankan Conflict)? I think it should be included in the ''see also'' section what do you suggest?",8.5,2.635231383,1.4092231,0.3997304266,4.9,3.813717929,0.8211876,0.5300804203
585,Take a look at the most recent post to <url>. Can you make a stub out of it?,3.9,3.813717929,0.3871302,0.5498878541,1.3,4.967673276,0.1425711,0.698464036
586,"I noticed your ""Original Research"" notation for the section on weights and measures in the article in Liberia. Could you explain in more detail your concern and how it might be remedied?",3.5,3.689323937,0.27785,0.4795593842,4.9,4.483302354,0.7309914,0.7127518397
587,During your RFA you stated that you would be helping deal with the Scibaby situation after Raul stopped doing it. Do you feel that you've done what you said you were going to do?,-2,5.077182071,-0.8746983,1.021993473,-2.3,2.790858092,-0.6585266,0.487533907
588,"I'm sorry, I don't know what article you are talking about. Can you please provide the exact name?",4.7,3.973523485,0.554559,0.7424879016,4.6,3.596294389,0.8729367,0.7595234577
589,I have some made some improvements to the articles you references on the above user's talk page. Perhaps next time you would bring your concerns directly to '''me'''?,-3.6,4.695151163,-1.0877208,0.9123457626,-0.7777777778,6.057593948,-0.1990835556,0.9590919243
590,"<url> has copyedited the article on my request, cleaning up much of the complicated sentence structure; I'm not sure if it's sufficient, however. Perhaps you might be able to take another look at it?",4.4,2.913569784,0.546045,0.6878335601,5.5,3.894440482,0.8057479,0.6226214611
591,"Your bot's edits aren't being marked as such; that is, they still appear in my watchlist when I choose to hide bot edits. Could you do something about this?",-0.1,2.998147576,-0.3773294,0.6528691807,0.5555555556,3.320809808,-0.1976953333,0.5286754488
592,"Hello again. Could you move this to <url>, please?",5,4.216370214,0.7165419,0.6042777922,3.777777778,5.739725119,0.4669434444,0.9565634394
593,Thanks for the note about my work on the above line. Would you mind if I copied and pasted your version over to mine to work on?,7.5,3.274480451,1.4393566,0.6382644494,7.222222222,4.146618435,1.044236667,0.9369276079
594,I don't see any of that in his deletion log. Would you please find out which one it was as evidence so you're not blindly accusing an admin of deleting something they didn't delete?,-3,4.988876516,-1.1393368,0.9390373601,2.222222222,6.833333333,-0.09309511111,1.360952042
595,Because I haven't seen it; I'm not even sure from the discussion whether it's on or off Wikipedia. Can you supply a link or a reference?,2.7,4.498147767,0.2513576,0.678988279,1.222222222,1.56347192,-0.1775571111,0.3698779624
596,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,4,3.496029494,0.5143079,0.4416051998,1.777777778,3.032234233,-0.03247633333,0.7526216778
597,"I get the error message ""sorry, not enough content to play this station"". Can you explain a bit what your code do, and does this need an account on Lastfm or something else ?",3.8,3.583914682,0.4450419,0.4113559347,3.5,1.772810521,0.316459375,0.2915547997
598,"Due to your edits to this template, <url> is now required on all transclusions. Are you running a bot to clean this up?",0.8,2.250925735,-0.1829657,0.6200724716,-1.555555556,4.666666667,-0.8717405556,0.7968730668
599,"On <url> about the Chinese sex imbalance, you accused either the OP or the first responder (me) of <url>. Could you explain why you thought either of us was advocating, opining, or recruiting, in a way that diminished the quality of the reference desk?",1.666666667,4.183300133,-0.07037577778,0.6486618204,0.7777777778,4.737556801,-0.2768551111,0.918154752
600,I don't think anybody wants the stale uninformative old Victorian results infoboxes. Can you gain consensus before deviating?,-3.7,3.056868405,-1.216101,0.6939995832,-2.111111111,4.88478363,-1.012003667,0.8958132348
601,Thanks! What type of documentation do you want u2014 an explanation of using the notes feature?,4.5,5.259911279,1.212256,1.445719812,0.8333333333,6.765106552,0.1545921667,1.924890824
602,"I'll unblock you if you give me some confirmation you've understood this and you are prepared to discuss the article through the proper channels, calmly and politely. So, cool down please, okay?",-4.25,2.62995564,-1.05769,0.3931328424,-4.333333333,4.412104562,-1.339344667,1.257897105
603,"I thought you had done that, and started working on turning it into a disambiguation page. Could you now graft the history on to the changes I made?",-1.5,4.509249753,-0.3083775,1.091502431,0.5,1.643167673,0.03034716667,0.6544013941
604,"He's returned to the same trolling he was doing years ago. If he really wants to edit in good faith, why not insist he make some non-controversial edits for a while instead of immediately restarting a two year old edit war?",-2.25,2.872281323,-0.596795,0.884507714,-2,1.897366596,-0.66183,0.4347790658
605,Thanks for help! One more question: similar item at this address is a painting: <url> Do I use the same tags?,4.25,5.315072906,1.16876425,1.293798378,2.833333333,1.722401424,0.8399225,0.4132775698
606,"Hi, we worked on a few Australian-related articles together. May be you want to make a look on my <url>?",-0.25,4.573474245,0.00805525,0.7050304338,0.6666666667,1.505545305,0.178287,0.6638332449
607,"Well, as you <name> my standards for OR a bit strict, as the recent discussion on the policy's talk page shows. Secondly, do you not find it interesting that Arrow only removes Muhammad (who is sourced), but does not remove Archimedes who is unsourced?",-4.25,3.947573094,-1.1317015,1.242106474,-2.666666667,2.250925735,-0.8601581667,0.7580533681
608,"You are talking about direktor, right? He begin the edit war again, as seen by diffs, so C was blocked instead of direktor, see?",-2.25,5.560275773,-0.44384625,0.8706129557,-2.166666667,0.7527726527,-0.8616351667,0.4940742304
609,"I certainly think more things should be deleted from enwiki, but TheCommunity(tm) is fickle. Are you complaining about something ''I'' did?",-5,3.464101615,-1.2001625,0.3057884528,-3.166666667,1.834847859,-1.095763333,0.2803591212
610,"Thanks for the copyedit. Rather than waiting for the PR rigamarole, do you think it meets GA criteria and should I submit it?",1.75,2.061552813,0.37095325,0.5176693491,2.833333333,3.430257522,0.8564376667,0.6779659435
611,Very nice. How could I doubt you?,3,2.581988897,0.50569525,1.004909362,1.75,2.217355783,0.0359525,0.5497914149
612,"Working on it - sent an email to the people at the Cambridge U Library to see if they know where it's from. In the meantime, could you check with Jappalang that his concern about the infobox image has been addressed?",1,2.449489743,-0.11386675,0.4104470632,3,1.414213562,0.41910925,0.4189737219
613,"Btw, what's ""WPC MOS"", and where/when was it decided that we don't use volume indicators? Why is this, and how do we distinguish between different volumes of series when mentioning issue numbers?",2.25,2.986078811,0.26096725,0.5680575684,-1.5,3.696845502,-0.5780045,0.8585574101
614,"Hi - there are a few issues that I've pointed out at the nomination page. Also, why does your sign link to the talkpage of <url>?",-0.25,1.5,-0.4590675,0.2025309096,-2.25,2.62995564,-0.75287,0.3043703179
615,Hi. Is there no chance that you could take a photograph of RCMP officers in the uniform we don't have a picture of?,2.5,1.732050808,0.276098,0.1636433539,-0.25,3.201562119,-0.213072,0.402152855
616,"Well, welcome, and thanks for helping out, as you can see it's greatly needed. Do you have <url> yet?",4.5,2.081665999,0.83616875,0.5444028282,3.5,1.732050808,0.50713525,0.3479043435
617,"<url> posted a wonderful grammatical analysis of the ""has/had"" thing, another editor agreed, so I'm thinking we should make another request for the change, using Bluewave's post as the basis. What do you think?",3.5,2.645751311,0.526502,0.3549861036,2,1.414213562,0.17154425,0.4435954925
618,"Hi, congrats on your admin promotion, but in preparing the short note about it for ''The Signpost'', I'm puzzled as to ""the backlog"", which appeared in your Request for Adminship text. Is it a copyright backlog for images?",4,1.154700538,0.733304,0.6693673225,2.25,1.258305739,0.2721255,0.3884766642
619,Replied there. Should we keep it in that one place for now?,2.75,3.095695937,0.31847075,0.4265625286,0.5,0.5773502692,-0.1569185,0.2063372742
620,"I am sorry you ""don't like <url> tone"", but I have made scrupulous efforts to be entirely civil. Your opinion of my tone apart, would you care to respond to my points?",-2.25,6.396613687,-0.9909745,1.197679804,-1.25,4.34932945,-0.4403475,0.7472615391
621,Leon Liebgold played a rabbi. Was he a rabbi?,-0.2,0.4472135955,-0.189889,0.3911461679,-0.5,1,-0.3254125,0.5314430024
622,"This is what you wrote: ""In the book 'Inventing Elliot' written by Graham Gardener, the book, 1948 is mentioned numerous times."" What book, 1948??",-7,2.828427125,-1.431502,0.1684698364,-2.6,1.816590212,-1.0247252,0.7000197854
623,"Sorry, I've moved a number of articles and thought I did it correctly. How is moving done properly without losing the edit history?",5.4,5.029910536,0.9209962,0.6796154278,5,3.16227766,1.171056,0.7620037881
624,Indeed. How did you find this?,4,4.183300133,0.5287188,0.6184849281,1,1.224744871,0.012752,0.1718433894
625,I objected because the image is replaceable. Why can't someone take a picture of it and release it freely?,-0.4,3.435112807,-0.2165736,0.7297456706,-1.6,1.516575089,-0.810508,0.4242393768
626,"Re: your comment at <url>, I suppose you know there's a list at <url>?",-2,5.228129047,-0.4333125,0.8596653133,-2,2,-0.917338,0.6855499619
627,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,4.8,3.834057903,0.7666262,0.7983093505,3.2,3.492849839,0.646471,0.7859757174
628,"Despite our long-standing disagreement, I have no argument with you <url>. However, can I suggest you use a less opaque edit summary than ''added info'' when doing something that is nonetheless controversial?",0.4,7.602631123,-0.126329,1.859757528,3.8,4.494441011,0.6302528,0.7809241134
629,"Well, that was an example as I am adding Infobox Historical American Political Party infobox to all those historical parties in <url> for which I was previously using the regular Infobox American Political Party until I found the Historical version in <url>. So if I wish to continue, I will have to assign colors and shortname to all of them if not already done (like Anti-Masonic Party) right?",-1.4,2.966479395,-0.3572792,0.470318797,3.2,3.898717738,0.477529,0.6592467604
630,An Request for Comment on the spelling of Spitsbergen (or is it ''Spitzbergen'') is currently taking place <url>. Possibly worth mentioning in the Signpost?,2.6,3.646916506,0.4446618,0.6708103468,2,2,0.280395,0.2716787069
631,"I saw you assess this with a <name>, What am I missing?",-0.2,3.193743885,-0.304106,0.1822403878,-1,3.240370349,-0.5564882,0.871300528
632,"Of that <url> I just went down and overhauled, you and two <url> <url> were the only (active) Texans I could imagine being interested in getting the ball for a <url> rolling. Interested?",1.75,3.095695937,0.13177775,0.3943865259,-0.4,3.361547263,-0.2633344,0.9420304162
633,There's a lot of unfilled requests to become a verified user at WP:OP. Could you possibly look through them?,3.6,1.673320053,0.5719608,0.3992502788,3.6,3.577708764,0.8603298,0.8862280527
634,"This article was recently submitted for <url> but it appears to be missing a reference to ""James"". Could you fix that please?",3.6,2.701851217,0.5595222,0.6378651195,5.6,2.408318916,1.5547156,0.8336792378
635,<url> is basically ready for Featured Article candidates pending some copy edits. Could you take a look to see if anything additional needs to be done?,4.2,2.167948339,0.674307,0.6758069975,5.2,3.962322551,1.4804398,1.381233877
636,Hey. I'm proposing a <url> - would you be interested in coming along?,1.4,5.412947441,-0.0099258,1.733043086,1.4,3.049590136,0.402749,0.8333683284
637,I don't understand why did you add that message at the bottom of this page??,-2.4,3.78153408,-0.841244,0.5551738921,-4,4.301162634,-1.101384,0.7184190622
638,"In conclusion, I'm split. What do you think?",1.4,1.949358869,0.04816,0.1623718262,-2,1.414213562,-0.8980075,0.4600766013
639,The above username has been indefinitely banned as a phishing account. Now why would they want my login details...?,-1,3.535533906,-0.5401952,0.6535894858,-1.4,1.516575089,-0.485536,0.4340041396
640,Thanks for identifying it as self created. What license do you release it under?,2.8,2.28035085,0.3628626,0.5567305583,3.6,4.50555213,0.5718728,0.7806870703
641,"Can you explain what you mean by ''""Randi, paranormal, Larry King etc. are all redundant redundant""''?",2.5,5.00999002,0.3434923333,0.698512929,-2.4,3.361547263,-0.758928,0.6857132126
642,"Hi <name>, Since several reviews have been done, can you review the version from the same date? 1 July 2010?",1,5.513619501,0.064327,0.6444959754,-0.8,2.949576241,-0.2523252,0.6429098839
643,"Okay, fair enough. But if they're necessary, could we find a less complex and eyeglazing ''name'' for them?",-1.166666667,6.794605704,-0.4373215,0.9105265221,0.8,1.303840481,0.1248194,0.4091845698
644,You haven't contributed in over 10 days now. You alright?,-3.166666667,3.868677638,-0.616269,0.7413273684,-4.6,3.286335345,-1.478206,0.8797405317
645,What is the source of this image? and why do you think it's PD?,-1.666666667,3.265986324,-0.4713788333,0.9127658976,-2.2,2.949576241,-0.727164,0.6121345587
646,"In fact you did link, and the user has archived the page and gotten rid of it. Do you know which section he should be looking for?",0.1666666667,4.020779361,0.02802216667,0.4881944913,-1,2.915475947,-0.3519564,0.6020934513
647,"Can you respond to the comments I left on the S&M PR page please. If you are satisfied with the changes, can you tell me if it is qualifiable for FAN and if not for FAN, then for A class status?",0.8333333333,7.730890419,0.06585233333,1.236415579,-0.4,1.949358869,-0.120686,0.5654686467
648,Could possibly be. Have you tagged any of the non-free images for review?,-0.6666666667,2.732520204,-0.1015175,0.4138823191,0.6,2.302172887,0.142726,0.580498592
649,How are recognizing and not recognising defined in this context? The country has explicitly and officially stated that they do or do not recognise the State of Palestine?,-1.666666667,2.732520204,-0.3482931667,0.7124679779,0.4,0.894427191,0.0379548,0.3987660582
650,"Read beyond the obvious. What is that essay saying when you remove all referances to users under blocks, bans or other sanctions?",-6.333333333,4.589843861,-1.180013333,0.8398030865,-0.2,0.8366600265,-0.2040458,0.446493659
651,"From my sources it seems that the Duke of York didn't have any radar when completed, but during her numerous refits different radar sets were added. So shall I list all the radar added from her refits?",3.333333333,1.966384161,0.9408915,0.6991886149,3.166666667,3.600925807,0.4851805,0.3825573183
652,"All right, I'll bite. Is honorary membership in the Justice League not criteria enough for being listed in that category?",-2.833333333,2.136976057,-0.8924383333,0.5463362947,0.7142857143,4.498677054,-0.3496207143,0.6798803951
653,Moved. would you like me to nominate you for adminship?,0.1666666667,4.262237284,0.135313,1.201888316,3.285714286,3.14718317,0.5833902857,0.425897035
654,"re: <url> edit. Then let me ask you, what exactly was offensive about them?",-3.833333333,3.763863264,-1.073276667,0.8375198139,-4,3.464101615,-1.430435571,1.101328114
655,I see you deleted this page a while back as an attack page. Any chance that the information originally had anything to do with the John Lamb mentioned in <url>?,1.5,1.643167673,0.3847705,0.4245381456,0.8571428571,4.525062483,-0.1340178571,0.5551672469
656,You've completely lost me. What are you asking about?,-2.333333333,2.338090389,-0.73506,0.6642556856,-3.142857143,2.794552524,-1.357108571,0.5287598013
657,Personal attacks and refusing to answer questions. What are you hiding?,-7.833333333,1.471960144,-2.325316667,0.401868034,-5,2.828427125,-1.796755714,1.113581459
